Index,Post_Date,Year,Month,City,Post_Type,Post_Details,Likes,Shares,Comments,Post_Link,Page
900,45465.00,2024,6,Jeddah,Football,Match result: Dubai vs Jeddah ended in a win.,1096,873,3953,https://example.com/post/900,ArabsNews
901,45735.00,2025,3,Jeddah,Health,Vaccination drive starts in Jeddah.,8297,471,3655,https://example.com/post/901,ArabsNews
902,45743.00,2025,3,Jeddah,Entertainment,Concert announced in Jeddah.,2138,2241,3142,https://example.com/post/902,ArabsNews
903,45318.00,2024,1,Doha,Religious,Event: Eid celebrations in Doha.,2760,1133,397,https://example.com/post/903,ArabsNews
904,45379.00,2024,3,Baghdad,Entertainment,Celebrity spotted in Baghdad.,8191,2985,4767,https://example.com/post/904,ArabsNews
905,45340.00,2024,2,Amman,Local News,New traffic rule enforced in Amman.,4990,1952,3862,https://example.com/post/905,ArabsNews
906,45496.00,2024,7,Baghdad,Weather Alert,High temperatures expected in Baghdad.,8139,896,4084,https://example.com/post/906,ArabsNews
907,45513.00,2024,8,Doha,Entertainment,Movie trailer released: 'Doha'.,9818,2309,3830,https://example.com/post/907,ArabsNews
908,45302.00,2024,1,Amman,Weather Alert,Rainfall forecast updated.,9878,512,1107,https://example.com/post/908,ArabsNews
909,45469.00,2024,6,Riyadh,Entertainment,Movie trailer released: 'Riyadh'.,1062,2139,3915,https://example.com/post/909,ArabsNews
910,45696.00,2025,2,Dubai,Religious,Event: Eid celebrations in Dubai.,6303,1417,620,https://example.com/post/910,ArabsNews
911,45543.00,2024,9,Beirut,Local News,New traffic rule enforced in Beirut.,4355,2176,2604,https://example.com/post/911,ArabsNews
912,45693.00,2025,2,Cairo,Entertainment,Movie trailer released: 'Cairo'.,6999,1952,20,https://example.com/post/912,ArabsNews
913,45293.00,2024,1,Baghdad,Religious,Event: Eid celebrations in Baghdad.,5954,2803,4375,https://example.com/post/913,ArabsNews
914,45403.00,2024,4,Doha,Local News,Water supply disruption in Doha.,4415,2095,3975,https://example.com/post/914,ArabsNews
915,45634.00,2024,12,Doha,Weather Alert,High temperatures expected in Doha.,1545,615,477,https://example.com/post/915,ArabsNews
916,45808.00,2025,5,Riyadh,Tech,AI tech breakthrough reported.,4065,1250,4648,https://example.com/post/916,ArabsNews
917,45634.00,2024,12,Dubai,Political,Government decision sparks debate in Dubai.,2081,707,2802,https://example.com/post/917,ArabsNews
918,45605.00,2024,11,Cairo,Political,Government decision sparks debate in Cairo.,1720,1165,1996,https://example.com/post/918,ArabsNews
919,45487.00,2024,7,Beirut,Tech,AI tech breakthrough reported.,4335,2702,2717,https://example.com/post/919,ArabsNews
920,45533.00,2024,8,Dubai,Entertainment,Movie trailer released: 'Dubai'.,8102,2930,3554,https://example.com/post/920,ArabsNews
921,45756.00,2025,4,Riyadh,Local News,Water supply disruption in Riyadh.,8680,1487,2752,https://example.com/post/921,ArabsNews
922,45806.00,2025,5,Baghdad,Football,Top 5 goals of the week in Baghdad league.,7859,1883,2457,https://example.com/post/922,ArabsNews
923,45474.00,2024,7,Beirut,Health,New hospital opens in Beirut.,7780,480,1201,https://example.com/post/923,ArabsNews
924,45743.00,2025,3,Doha,Educational,Scholarship applications open for Doha students.,124,2285,2333,https://example.com/post/924,ArabsNews
925,45562.00,2024,9,Beirut,Entertainment,Celebrity spotted in Beirut.,8180,492,76,https://example.com/post/925,ArabsNews
926,45446.00,2024,6,Riyadh,Tech,Top 5 gadgets of 2025.,8617,1589,2301,https://example.com/post/926,ArabsNews
927,45653.00,2024,12,Doha,Football,Top 5 goals of the week in Doha league.,9008,1937,3412,https://example.com/post/927,ArabsNews
928,45769.00,2025,4,Amman,Local News,Water supply disruption in Amman.,583,221,4335,https://example.com/post/928,ArabsNews
929,45718.00,2025,3,Doha,Weather Alert,Storm warning issued in Doha.,3125,107,1964,https://example.com/post/929,ArabsNews
930,45744.00,2025,3,Amman,Tech,AI tech breakthrough reported.,3600,2392,3444,https://example.com/post/930,ArabsNews
931,45539.00,2024,9,Jeddah,Local News,New traffic rule enforced in Jeddah.,5827,2010,2036,https://example.com/post/931,ArabsNews
932,45670.00,2025,1,Riyadh,Entertainment,Concert announced in Riyadh.,305,2918,961,https://example.com/post/932,ArabsNews
933,45610.00,2024,11,Riyadh,Football,Top 5 goals of the week in Riyadh league.,8160,1424,1023,https://example.com/post/933,ArabsNews
934,45414.00,2024,5,Alexandria,Educational,Workshop on AI held in Alexandria.,1741,805,126,https://example.com/post/934,ArabsNews
935,45752.00,2025,4,Amman,Entertainment,Movie trailer released: 'Amman'.,6353,492,3425,https://example.com/post/935,ArabsNews
936,45540.00,2024,9,Cairo,Weather Alert,High temperatures expected in Cairo.,885,1326,652,https://example.com/post/936,ArabsNews
937,45601.00,2024,11,Baghdad,Health,Vaccination drive starts in Baghdad.,990,2927,4393,https://example.com/post/937,ArabsNews
938,45412.00,2024,4,Riyadh,Weather Alert,High temperatures expected in Riyadh.,8895,283,4705,https://example.com/post/938,ArabsNews
939,45610.00,2024,11,Jeddah,Entertainment,Concert announced in Jeddah.,4565,1963,2408,https://example.com/post/939,ArabsNews
940,45729.00,2025,3,Dubai,Football,Match result: Doha vs Beirut ended in a win.,2466,1674,2022,https://example.com/post/940,ArabsNews
941,45401.00,2024,4,Riyadh,Health,New hospital opens in Riyadh.,5106,2568,4736,https://example.com/post/941,ArabsNews
942,45607.00,2024,11,Alexandria,Religious,Event: Eid celebrations in Alexandria.,1591,2275,1225,https://example.com/post/942,ArabsNews
943,45470.00,2024,6,Doha,Religious,Charity campaign launched in Doha.,1925,1363,2791,https://example.com/post/943,ArabsNews
944,45475.00,2024,7,Jeddah,Weather Alert,High temperatures expected in Jeddah.,2403,1468,2279,https://example.com/post/944,ArabsNews
945,45797.00,2025,5,Cairo,Health,New hospital opens in Cairo.,9171,2075,2530,https://example.com/post/945,ArabsNews
946,45584.00,2024,10,Jeddah,Local News,Water supply disruption in Jeddah.,9387,2244,736,https://example.com/post/946,ArabsNews
947,45545.00,2024,9,Cairo,Religious,Event: Eid celebrations in Cairo.,6259,1190,3712,https://example.com/post/947,ArabsNews
948,45307.00,2024,1,Cairo,Health,New hospital opens in Cairo.,2945,1727,2652,https://example.com/post/948,ArabsNews
949,45407.00,2024,4,Alexandria,Weather Alert,Storm warning issued in Alexandria.,3313,1814,4991,https://example.com/post/949,ArabsNews
950,45470.00,2024,6,Riyadh,Educational,Scholarship applications open for Riyadh students.,4884,520,546,https://example.com/post/950,ArabsNews
951,45653.00,2024,12,Amman,Local News,Water supply disruption in Amman.,9137,654,2546,https://example.com/post/951,ArabsNews
952,45678.00,2025,1,Cairo,Weather Alert,Rainfall forecast updated.,6090,1372,2835,https://example.com/post/952,ArabsNews
953,45604.00,2024,11,Dubai,Local News,Market fire reported in Dubai.,1077,1437,924,https://example.com/post/953,ArabsNews
954,45481.00,2024,7,Dubai,Health,Vaccination drive starts in Dubai.,3379,1483,3820,https://example.com/post/954,ArabsNews
955,45498.00,2024,7,Dubai,Football,Top 5 goals of the week in Dubai league.,4963,898,736,https://example.com/post/955,ArabsNews
956,45438.00,2024,5,Baghdad,Health,Health awareness campaign in Baghdad.,1274,233,3359,https://example.com/post/956,ArabsNews
957,45493.00,2024,7,Dubai,Entertainment,Concert announced in Dubai.,3638,2102,1742,https://example.com/post/957,ArabsNews
958,45365.00,2024,3,Alexandria,Weather Alert,Rainfall forecast updated.,2378,2763,3430,https://example.com/post/958,ArabsNews
959,45581.00,2024,10,Cairo,Health,Health awareness campaign in Cairo.,3551,2455,2076,https://example.com/post/959,ArabsNews
960,45323.00,2024,2,Jeddah,Football,Fan reactions after Jeddah win.,1098,2618,1118,https://example.com/post/960,ArabsNews
961,45395.00,2024,4,Dubai,Local News,New traffic rule enforced in Dubai.,4112,311,4075,https://example.com/post/961,ArabsNews
962,45498.00,2024,7,Baghdad,Religious,Event: Eid celebrations in Baghdad.,7872,2281,4433,https://example.com/post/962,ArabsNews
963,45704.00,2025,2,Baghdad,Educational,Workshop on AI held in Baghdad.,4737,952,4843,https://example.com/post/963,ArabsNews
964,45445.00,2024,6,Beirut,Educational,Workshop on AI held in Beirut.,9872,2767,1535,https://example.com/post/964,ArabsNews
965,45390.00,2024,4,Doha,Educational,Workshop on AI held in Doha.,5775,1421,107,https://example.com/post/965,ArabsNews
966,45317.00,2024,1,Baghdad,Political,Election updates from Baghdad.,4633,2786,4833,https://example.com/post/966,ArabsNews
967,45410.00,2024,4,Cairo,Local News,Market fire reported in Cairo.,8133,1104,2459,https://example.com/post/967,ArabsNews
968,45321.00,2024,1,Beirut,Religious,Prayer times updated for Beirut.,8810,1902,1015,https://example.com/post/968,ArabsNews
969,45789.00,2025,5,Doha,Weather Alert,Storm warning issued in Doha.,682,2451,2158,https://example.com/post/969,ArabsNews
970,45337.00,2024,2,Cairo,Local News,Market fire reported in Cairo.,7267,733,358,https://example.com/post/970,ArabsNews
971,45413.00,2024,5,Beirut,Religious,Charity campaign launched in Beirut.,6180,1579,4074,https://example.com/post/971,ArabsNews
972,45751.00,2025,4,Cairo,Weather Alert,High temperatures expected in Cairo.,3897,2752,4551,https://example.com/post/972,ArabsNews
973,45583.00,2024,10,Cairo,Educational,Results declared for Cairo exams.,3866,981,2600,https://example.com/post/973,ArabsNews
974,45576.00,2024,10,Baghdad,Football,Fan reactions after Baghdad win.,1957,1072,4568,https://example.com/post/974,ArabsNews
975,45652.00,2024,12,Doha,Local News,New traffic rule enforced in Doha.,2535,1885,683,https://example.com/post/975,ArabsNews
976,45681.00,2025,1,Dubai,Religious,Prayer times updated for Dubai.,8463,2158,4238,https://example.com/post/976,ArabsNews
977,45452.00,2024,6,Jeddah,Weather Alert,Storm warning issued in Jeddah.,1008,1450,4946,https://example.com/post/977,ArabsNews
978,45374.00,2024,3,Amman,Political,Government decision sparks debate in Amman.,6604,2137,2230,https://example.com/post/978,ArabsNews
979,45625.00,2024,11,Amman,Religious,Prayer times updated for Amman.,9292,1731,1195,https://example.com/post/979,ArabsNews
980,45348.00,2024,2,Amman,Local News,New traffic rule enforced in Amman.,3970,1546,4855,https://example.com/post/980,ArabsNews
981,45677.00,2025,1,Doha,Entertainment,Celebrity spotted in Doha.,3956,275,2845,https://example.com/post/981,ArabsNews
982,45650.00,2024,12,Cairo,Entertainment,Celebrity spotted in Cairo.,1723,1186,1546,https://example.com/post/982,ArabsNews
983,45565.00,2024,9,Doha,Local News,Market fire reported in Doha.,4038,2908,4834,https://example.com/post/983,ArabsNews
984,45350.00,2024,2,Dubai,Football,Match result: Baghdad vs Beirut ended in a draw.,7092,1483,1315,https://example.com/post/984,ArabsNews
985,45608.00,2024,11,Doha,Religious,Prayer times updated for Doha.,6199,1070,1895,https://example.com/post/985,ArabsNews
986,45817.00,2025,6,Jeddah,Local News,Water supply disruption in Jeddah.,2118,303,3757,https://example.com/post/986,ArabsNews
987,45457.00,2024,6,Jeddah,Health,New hospital opens in Jeddah.,4776,1067,1599,https://example.com/post/987,ArabsNews
988,45693.00,2025,2,Alexandria,Health,Vaccination drive starts in Alexandria.,5376,1291,1398,https://example.com/post/988,ArabsNews
989,45320.00,2024,1,Alexandria,Football,Top 5 goals of the week in Alexandria league.,2870,573,3813,https://example.com/post/989,ArabsNews
990,45300.00,2024,1,Jeddah,Entertainment,Celebrity spotted in Jeddah.,3056,731,2109,https://example.com/post/990,ArabsNews
991,45424.00,2024,5,Jeddah,Entertainment,Movie trailer released: 'Jeddah'.,6253,2346,3490,https://example.com/post/991,ArabsNews
992,45746.00,2025,3,Jeddah,Local News,New traffic rule enforced in Jeddah.,9160,962,900,https://example.com/post/992,ArabsNews
993,45501.00,2024,7,Cairo,Educational,Workshop on AI held in Cairo.,7478,2320,2380,https://example.com/post/993,ArabsNews
994,45297.00,2024,1,Cairo,Local News,New traffic rule enforced in Cairo.,7403,1058,2561,https://example.com/post/994,ArabsNews
995,45390.00,2024,4,Riyadh,Educational,Results declared for Riyadh exams.,5507,173,1718,https://example.com/post/995,ArabsNews
996,45701.00,2025,2,Cairo,Tech,AI tech breakthrough reported.,3637,799,3933,https://example.com/post/996,ArabsNews
997,45332.00,2024,2,Cairo,Local News,New traffic rule enforced in Cairo.,2474,2364,3675,https://example.com/post/997,ArabsNews
998,45438.00,2024,5,Alexandria,Entertainment,Movie trailer released: 'Alexandria'.,234,1285,3924,https://example.com/post/998,ArabsNews
999,45577.00,2024,10,Jeddah,Football,Match result: Dubai vs Dubai ended in a draw.,2116,2735,2084,https://example.com/post/999,ArabsNews
1000,45684.00,2025,1,Amman,Entertainment,Movie trailer released: 'Amman'.,6444,1321,700,https://example.com/post/1000,ArabsNews
995,45390.00,2024,4,Riyadh,Educational,Results declared for Riyadh exams.,5507,173,1718,https://example.com/post/995,ArabsNews
996,45701.00,2025,2,Cairo,Tech,AI tech breakthrough reported.,3637,799,3933,https://example.com/post/996,ArabsNews
997,45332.00,2024,2,Cairo,Local News,New traffic rule enforced in Cairo.,2474,2364,3675,https://example.com/post/997,ArabsNews
998,45438.00,2024,5,Alexandria,Entertainment,Movie trailer released: 'Alexandria'.,234,1285,3924,https://example.com/post/998,ArabsNews
999,45577.00,2024,10,Jeddah,Football,Match result: Dubai vs Dubai ended in a draw.,2116,2735,2084,https://example.com/post/999,ArabsNews
1000,45684.00,2025,1,Amman,Entertainment,Movie trailer released: 'Amman'.,6444,1321,700,https://example.com/post/1000,ArabsNews
995,45390.00,2024,4,Riyadh,Educational,Results declared for Riyadh exams.,5507,173,1718,https://example.com/post/995,ArabsNews
996,45701.00,2025,2,Cairo,Tech,AI tech breakthrough reported.,3637,799,3933,https://example.com/post/996,ArabsNews
997,45332.00,2024,2,Cairo,Local News,New traffic rule enforced in Cairo.,2474,2364,3675,https://example.com/post/997,ArabsNews
998,45438.00,2024,5,Alexandria,Entertainment,Movie trailer released: 'Alexandria'.,234,1285,3924,https://example.com/post/998,ArabsNews
999,45577.00,2024,10,Jeddah,Football,Match result: Dubai vs Dubai ended in a draw.,2116,2735,2084,https://example.com/post/999,ArabsNews
1000,45684.00,2025,1,Amman,Entertainment,Movie trailer released: 'Amman'.,6444,1321,700,https://example.com/post/1000,ArabsNews
